barcode,created,short_desc,total_sold
48041812,2023/07,MIGHTY GREEN FLIPTOP,378
4800010075595,2023/07,PRESTO CREAMS VANILLA 10G,58.5
4808887970449,2023/07,PUREFOODS CLASSIC TOCINO 220G,63
8850006480748,2023/07,PALMOLIVE ANTI DANDRUFF SHAM BY 12,66
4800888240040,2023/07,CREAMSILK KERATIN REBONG ST BY 12,152
4800194177108,2023/07,RINBEE,23
4805358246010,2023/07,DARI CREME CLASSIC 100G,39
25,2023/07,25,25
10,2023/07,10,10
O,2023/07,OIL RETAIL,23
9,2023/07,9,9
4809011681194,2023/07,BOY BAWANG HOT GARLIC 100G,19
10,2023/07,10,10
4800016083358,2023/07,MAGIC CHIPS JUNIOR RP,29.5
35,2023/07,35,35
C6,2023/07,CURLS ASST 6.50,6.5
4804888019545,2023/07,WASHED SUGAR 225G,0
4806522670020,2023/07,WOWLICIOUS JELLY PUDDING STICK,0
95509433,2023/07,Marlboro Black FT20s,155
4800015401007,2023/07,ROYAL ALUM FOIL 8M,29
4804888019552,2023/07,WASHED SUGAR 450G,39
4800011122229,2023/07,CASINO ALCOHOL 70% 350ML,0
C18,2023/07,CURLS ASST 18,18.5
4800361413480,2023/07,MILO 24G BY 12,102
40329055,2023/07,CAMEL CIG,107
4800888190970,2023/07,SURF BAR CHERRY BLOSSOM 120G,11
P15,2023/07,POWDER RETAIL ASST 15,45
J18,2023/07,JUICE ASST LITRO,20
4800888151827,2023/07,SURF PWD KAL 57G BY6,39
RX8,2023/07,REXONA RETAIL 8,16
8996001440049,2023/07,ENERGEN CHOCO HANGER,78
12,2023/07,12,36
4800365880318,2023/07,SUPER DELIGHT BROWNIES BITES,69
750515031517,2023/07,SKYFLAKES TSOKOLATE,62
10,2023/07,10,50
4806501705033,2023/07,CHAMPION REG SPARKLING CLEAN 400G,46
4902430873710,2023/07,DOWNY KONTRA KULOB  BY 6,48
4804888800150,2023/07,ZESTO APPLE,86
4800575140158,2023/07,ALASKA EVAPORADA 140ML,39
4805885172004,2023/07,RENO LIVER BIG,342
4800092110528,2023/07,HANSEL CHOCO,57
B5,2023/07,ASST BREAD RETAIL 5,15
12,2023/07,12,12
40329055,2023/07,CAMEL CIG,214
48044295,2023/07,MARLBORO RED 20'S,310
4800249908848,2023/07,CDO KARNE NORTE 150G,30
4807770121333,2023/07,MONDE MAMON CLASSIC 40G,93
4800010075526,2023/07,CREAM O VANILLA 10G,67
8850006493045,2023/07,PALMOLIVE SILKY STRAIGHT V BY12,66
J18,2023/07,JUICE ASST LITRO,20
285,2023/07,285,285
4800092115677,2023/07,REBISCO HONEY BUTTER CRACKERS,56
4800092110856,2023/07,KRIMSTIX MILK REFILL,27
K11,2023/07,KAPE/MILK/OTHER BEVERAGE,44
7,2023/07,7,21
K12,2023/07,KAPE/MILK/OTHER BEVERAGE,24
BS18,2023/07,BODY SOAP ASST,20
SC7,2023/07,SHAMPOO/CONDITIONER 7 ASST RETAIL,14
P15,2023/07,POWDER RETAIL ASST 15,45
SC6,2023/07,SHAMPOO/CONDITIONER RETAIL ASST,13
8998666001726,2023/07,KOPIKO BLANCA TP,120
4804888019552,2023/07,WASHED SUGAR 450G,39
4804888019552,2023/07,WASHED SUGAR 450G,39
4800361339186,2023/07,NESCAFE CLASSIC Refill 23g,21
4800361381086,2023/07,BEAR BRAND Powdered Milk Drink 135g,50
36,2023/07,36,72
29,2023/07,29,29
4801981164714,2023/07,WILKINS DISTILLED 7L,85
40329055,2023/07,CAMEL CIG,107
4806500802412,2023/07,MAGIC PANTS XL4,29
4800523220802,2023/07,MOBY CARAMEL 25G,6.5
4800216121911,2023/07,CHEEZY SNACK HOT,6.5
4800523443416,2023/07,LOADED WHITE 32g,8
4800194104777,2023/07,POTATO FRIES CHEESE 21g LS,18.75
4800016082962,2023/07,Magic Chips Cheese 30gx100,7.25
4800194152327,2023/07,PILLOWS UBE 38g,8
4800016661006,2023/07,ROLLER COASTER CHEDDAR 24gx100,7.25
4800092771446,2023/07,FUNKY SPAGHETTI,6
4800092772214,2023/07,CRISS CROSS CHEESE,12
7,2023/07,7,7
16,2023/07,16,16
O12,2023/07,OIL 12 PCS COCO,275
E30,2023/07,EGG 1 TRAY,210
4800575142985,2023/07,ALASKA CREMA ASADA,108
4806507622259,2023/07,CHOCO ME,23
40329055,2023/07,CAMEL CIG,214
48041812,2023/07,MIGHTY GREEN FLIPTOP,252
4801981127177,2023/07,COKE KASWAKTO 200ML,125
4801981127191,2023/07,SPRITE KASWAKTO,125
4800092552090,2023/07,FUDGEE BARR COMBO,70.5
4800092112904,2023/07,HANSEL FLAVOR. BUNCH,57
4801668600641,2023/07,MANG TOMAS 100G,12
4800016022265,2023/07,GT 3IN1 WHITE TWIN PACK 50gX10X24,58
TP10,2023/07,TOOTHPASTE ASST 11,11
4801668606117,2023/07,MANG TOMAS HOT SIGA 80G,13
BS18,2023/07,BODY SOAP ASST,20
SC6,2023/07,SHAMPOO/CONDITIONER RETAIL ASST,13
4800488100065,2023/07,CHARMEE PANTYLINER BREATH,0
4800888217158,2023/07,CLOSE UP RED HOT  PROMO 2x175G,0
65,2023/07,65,65
4804888019545,2023/07,WASHED SUGAR 225G,19.5
4800016012266,2023/07,GT PREMIUM BP 25GX48,20
48044295,2023/07,MARLBORO RED 20'S,310
4800575370302,2023/07,COWBELL CONDENSADA 300ML,48.5
4800194151986,2023/07,LAVA  CRISPS 34g,8
4803925350054,2023/07,Gatorade Regular Blue Bolt 350ml,32
122,2023/07,122,122
4800092555664,2023/07,WHOOPIE STRAW 32G,84
4806500730012,2023/07,SNOWBEAR 100s,90
4804888019545,2023/07,WASHED SUGAR 225G,19.5
55,2023/07,55,55
TP9,2023/07,TOOTHPASTE RETAIL 9,18
231,2023/07,231,231
4800523220802,2023/07,MOBY CARAMEL 25G,13
4800016082962,2023/07,Magic Chips Cheese 30gx100,14.5
12,2023/07,12,24
4800361061322,2023/07,NESTLE All-Purpose Cream 250ML,152
4806516761888,2023/07,JERSEY COND MILK 390G,84
748485400716,2023/07,ANGEL EVAPORADA 410ML,32
4809013526448,2023/07,MR HAT GULAMAN BLACK 25G,45
4804888019552,2023/07,WASHED SUGAR 450G,39
4800361415293,2023/07,MILO TWIN 48G BY 8,130
4800130100016,2023/07,FRASCO,226
16,2023/07,16,16
4800134103037,2023/07,MASTER SARDINES HOT 425G,53.5
40329055,2023/07,CAMEL CIG,214
4801981164714,2023/07,WILKINS DISTILLED 7L,85
4806516210348,2023/07,FRESH BATH TISSUE SINGLE,45
4902430935616,2023/07,SAFEGUARD PINK 130G,98
4800016622588,2023/07,Pic-A Bbq Overload SN (180gx18),53
4800016671807,2023/07,PIATTOS SOUR CREAM 80,31
M MDEW,2023/07,MOUNTAIN DEW MISMO,184
8410028900077,2023/07,ALFONSO 1 LIGHT BRANDY 700ML,690
4800130955715,2023/07,GSM MARGARITA 700ML,240
M ROYAL,2023/07,ROYAL MISMO,190
COBRA MISMO,2023/07,COBRA MISMO BY CASE,195
ST300,2023/07,STING TRAW 300ML PET BOTTLE,185
SML,2023/07,SANMIG LIGHT 330ML CASE,955
RH 1L,2023/07,REDHORSE LITRO CASE,575
48044295,2023/07,MARLBORO RED 20'S,310
4807770270024,2023/07,LUCKY ME CHICKEN 55G,43.75
4800575140370,2023/07,ALASKA EVAPORADA 370ML,35.5
J18,2023/07,JUICE ASST LITRO,20
47,2023/07,47,47
4806013007229,2023/07,TIGER KATOL,72
8998866606851,2023/07,WINGS PWD FRESH 70G BY6,72
4806501709352,2023/07,CALLA ROSE GARDEN 45 BY 6,72
4800191112621,2023/07,TOPS BLUE BAR,79.5
4800191242274,2023/07,TOPS WHITE BAR,79.5
4800047840029,2023/07,ZONROX ORIGINAL 500ML,138
4806020497310,2023/07,SPEED BLUE 380G,105
4800888189806,2023/07,SURF PWD CHERRY 75G BY6,78
4902430333597,2023/07,HEAD AND SHOULDER MENTHOL BY 12,162
4800888212917,2023/07,DOVE STRAIGHT PINK SH 12ML BY12,64
4808888004167,2023/07,PALMOLIVE INT MOIST SH P BY 12,122
KN5,2023/07,KNORR CUBES ASST,24
SMG22,2023/07,KNORR SINIGANG  GABI 22G RETAIL,30
6901009152391,2023/07,MALING CHICKEN 198G,65
C18,2023/07,CURLS ASST 18,18.5
4809011168459,2023/07,BOSTON PAMINTA PINO,129
4800888139283,2023/07,CREAMSILK HAIR FALL 11ML BY12,37
65,2023/07,65,65
4800016084065,2023/07,WAFRETS BRIX CHOCOLATE,60
8853002303110,2023/07,DUTCHMILL MIXEDFRUIT 90ML,46
748485100418,2023/07,CENTURY TUNA HOT &amp; SPICY 155G,71
4800163443036,2023/07,LIGO SARDINES RED,49.5
748485102245,2023/07,CENTURY TUNA FLAKES 95G,52
4801668600641,2023/07,MANG TOMAS 100G,24
4809011168053,2023/07,BOSTON PAMINTA DUROG,43
4800888207234,2023/07,SUNSILK SMOOTH BY 12,35
4902430698658,2023/07,HEAD AND SHOULDERS BY 12,40.5
8850006325216,2023/07,COLGATE CC TWIN 24G SACHET BY 6,49
4800888603692,2023/07,KNORR SINIGANG ORIG 11G SOLD BY 12,39
10,2023/07,10,10
8996001351802,2023/07,CAL CHEESE CHOCO 48G,11
CRS8,2023/07,COKE ROYAL SPRITE 8OZ ASST,180
4806500802528,2023/07,MAGIC PANTS XXL10,84
748485401492,2023/07,BIRCHTREE FORTIFIED 33G by 8,74
4800056161016,2023/07,QUEZO CHEESE  200G,540
48041812,2023/07,MIGHTY GREEN FLIPTOP,126
4806020497310,2023/07,SPEED BLUE 380G,42
4800888194268,2023/07,SUNSILK STRONG BY 12,70
4800016022265,2023/07,GT 3IN1 WHITE TWIN PACK 50gX10X24,58
4800888209566,2023/07,CREAMSILK COLOR REVIVE 10ML BY12,40
4800361419642,2023/07,MAGIC SARAP 16PCS,63
4804888019552,2023/07,WASHED SUGAR 450G,39
4807770122170,2023/07,NISSIN BUTTER COCONUT,55
4800361388771,2023/07,BEAR BRAND Powdered Milk Drink 680G,268
12,2023/07,12,12
4800016555985,2023/07,PAYLESS  XTRA BIG KALAMANSI 130X48,18.5
4807770273698,2023/07,PANCIT CANTON CHILIMANSI,14.25
4806501709130,2023/07,CALLA PWD FLORAL 800G,98
4800575140370,2023/07,ALASKA EVAPORADA 370ML,35.5
4800361061322,2023/07,NESTLE All-Purpose Cream 250ML,76
4800249006650,2023/07,SAN MARINO CORNED TUNA RED 180G,98
748485804064,2023/07,ARGENTINA GINILING 250G,42
4800361409537,2023/07,NESTLE All-Purpose Cream,40
8850006590379,2023/07,TENDER CARE PWD PINK 50G,50
4800016644801,2023/07,PIATTOS CHEESE 40gx80,15.5
4800016661006,2023/07,ROLLER COASTER CHEDDAR 24gx100,7.25
16,2023/07,16,16
35,2023/07,35,35
4806500802412,2023/07,MAGIC PANTS XL4,29
054028367911,2023/07,YAKULT PACK,100
748485400136,2023/07,PLUS KING APPLE 250ml,93
4802288812124,2023/07,HAPPY PANTS M 12,89
4801981116072,2023/07,COKE 1.5,244
4800040352413,2023/07,CHOCO MALLOWS 36G,0
4806011812047,2023/07,SUPER Q GOLDEN BIHON 500G,82
4801668602034,2023/07,DATU PUTI SOY SAUCE 200ML,11
4800194152709,2023/07,PODS PEA SNACK 26g LS,6.5
4800361339568,2023/07,NESCAFE CLASSIC STICK BY DOZEN,58
J18,2023/07,JUICE ASST LITRO,60
4800024575722,2023/07,DM SWEET SARAP SAVERS PARTY PACK 8s,274
4800024561015,2023/07,DM TOMATO PASTE 70G,19
4800361061322,2023/07,NESTLE All-Purpose Cream 250ML,76
4800575130302,2023/07,ALASKA CONDENSADA 300ML,52
748485804064,2023/07,ARGENTINA GINILING 250G,42
4808647020094,2023/07,EDEN PLAIN 165G,57
4806504710119,2023/07,MEGA TOMATO 155G,70.5
4806525660356,2023/07,RELISH VERMICELLI 40G 500S,6
4804888882545,2023/07,BIG BOY,58
4807770273674,2023/07,PANCIT CANTON KALAMANSI,28.5
4807770273711,2023/07,PANCIT CANTON SWEET SPICY,28.5
4807770274305,2023/07,PANCIT CANTON HOT NEW,28.5
4806502726822,2023/07,GARDENIA NEW BAKE 450G,54
J18,2023/07,JUICE ASST LITRO,80
10,2023/07,10,10
20,2023/07,20,20
4800361410892,2023/07,BEAR BRAND Powdered Milk Drink 300g,124
4804888019583,2023/07,BROWN SUGAR 450G,39
4806522670068,2023/07,TASTY JELLY STICK,21
4806500802313,2023/07,MAGIC PANTS L4,26
4807770273704,2023/07,PANCIT CANTON ORIGINAL,14.25
4800016012266,2023/07,GT PREMIUM BP 25GX48,20
4807770270017,2023/07,LUCKY ME BEEF 55G,8.75
K9,2023/07,KAPE/MILK/OTHER BEVERAGE,18
BROWN,2023/07,BROWN 225G,19
B5,2023/07,ASST BREAD RETAIL 5,10
4806011900027,2023/07,FIDEL SALT 500G,44
4032900145211,2023/07,MIGHTY BLACK,107
4032900145211,2023/07,MIGHTY BLACK,107
4801234108021,2023/07,BAYGON AERO 500ML,310
P15,2023/07,POWDER RETAIL ASST 15,15
16,2023/07,16,16
4806500805451,2023/07,MAGIC COLOR XL 30,242
4800016555985,2023/07,PAYLESS  XTRA BIG KALAMANSI 130X48,18.5
4800016556517,2023/07,Payless PCanton X-BIG Chilimansi 130x48,18.5
4807770270024,2023/07,LUCKY ME CHICKEN 55G,17.5
4807770270017,2023/07,LUCKY ME BEEF 55G,17.5
PC8,2023/07,PINOY PLASTIC CUPS,75
4806506318917,2023/07,SISTER PANTYLINER 20S,20
054028367911,2023/07,YAKULT PACK,50
4806513742156,2023/07,SANMIG COFFEE ORIG SUGARFREE 20S,132
K12,2023/07,KAPE/MILK/OTHER BEVERAGE,3.6
4902430333597,2023/07,HEAD AND SHOULDER MENTHOL BY 12,40.5
40329055,2023/07,CAMEL CIG,107
4806506318863,2023/07,SISTERS NET SIDE NIGHT 8,28
748485100401,2023/07,CENTURY TUNA FLAKES 155G,35
748485100081,2023/07,CENTURY TUNA FLAKES 180G,43.5
4806515161511,2023/07,KERATIN PLUS GOLD SOLD BY 12,42
35,2023/07,35,0
30,2023/07,30,30
4806500802252,2023/07,MAGIC PANTS M30,195
4800194151986,2023/07,LAVA  CRISPS 34g,24
4809015790083,2023/07,BABY ANNE WIPES,35
48041812,2023/07,MIGHTY GREEN FLIPTOP,252
4800361393683,2023/07,NESCAFE CLASSIC  92g,82
4809011168053,2023/07,BOSTON PAMINTA DUROG,43
4801958300107,2023/07,AJINOMOTO 11G,50
4800405123559,2023/07,MARCA PINA TOYO 1L,55
4800024562722,2023/07,DM PINEAPPLE TABO 530ml,55
4800017905802,2023/07,RAM GARBANZOS 225G,28
4806014092811,2023/07,JOLLY GREAN PEAS,19
4902430727143,2023/07,DOWNY PASSION 32ML BY6,52
4987176092267,2023/07,GILLETE  BLUE 2 FLEXI,32
4802288815248,2023/07,HAPPY PANTS XXL 24,219
4807770273698,2023/07,PANCIT CANTON CHILIMANSI,28.5
4807770274305,2023/07,PANCIT CANTON HOT NEW,14.25
4808647020094,2023/07,EDEN PLAIN 165G,57
4800016627279,2023/07,BERRY KNOTS 28gx100,7.25
4800888181084,2023/07,CREAMSILK DEFENSE 11+1,75
C18,2023/07,CURLS ASST 18,18.5
4800488011484,2023/07,CHARMEE NON WING 8S,38
4800888216984,2023/07,CREAMSILK KERATIN R&amp;S 11+1,77.5
J18,2023/07,JUICE ASST LITRO,80
4804888019545,2023/07,WASHED SUGAR 225G,19.5
748485801445,2023/07,ARGENTINA TOCINO 170G,25.5
4806502726129,2023/07,GARDENIA CHEESE BUNS 250G,56
4800361339568,2023/07,NESCAFE CLASSIC STICK BY DOZEN,29
7,2023/07,7,7
O,2023/07,OIL RETAIL,23
4806506318856,2023/07,SISTERS SILK FLOSS NIGHT 8,25
B5,2023/07,ASST BREAD RETAIL 5,20
8993175539241,2023/07,RICHOCO 50g,22
4804888019545,2023/07,WASHED SUGAR 225G,39
014285002789,2023/07,UFC BANANA 100G,33
SMG11,2023/07,KNORR SINIGANG GABI  11G RETAIL,14
TP10,2023/07,TOOTHPASTE ASST 11,11
4800153151255,2023/07,BONAKID 1-3 YRS OLD 350G,232
4800129110552,2023/07,MARIE CRACKER,25
4800163443043,2023/07,LIGO GREEN,24.25
BROWN,2023/07,BROWN 225G,19
4804888019545,2023/07,WASHED SUGAR 225G,19.5
J18,2023/07,JUICE ASST LITRO,20
4804888019552,2023/07,WASHED SUGAR 450G,39
125,2023/07,125,250
4803247775610,2023/07,JOSHUA CHICKEN TOCCINO,59
JTOCCINO,2023/07,JOSHUA TOCCINO 250G,57
LIPA,2023/07,LIPA PABORITA BY 10,240
K12,2023/07,KAPE/MILK/OTHER BEVERAGE,12
P15,2023/07,POWDER RETAIL ASST 15,45
F6,2023/07,FABCON/ DISHWASHING ASST 6,30
J18,2023/07,JUICE ASST LITRO,20
4807770273698,2023/07,PANCIT CANTON CHILIMANSI,28.5
4807770270024,2023/07,LUCKY ME CHICKEN 55G,17.5
K12,2023/07,KAPE/MILK/OTHER BEVERAGE,24
TP9,2023/07,TOOTHPASTE RETAIL 9,18
40329055,2023/07,CAMEL CIG,107
4806506318863,2023/07,SISTERS NET SIDE NIGHT 8,28
4806506318856,2023/07,SISTERS SILK FLOSS NIGHT 8,25
4804888019545,2023/07,WASHED SUGAR 225G,39
4806506319594,2023/07,LAMPEIN BIG PACK MEDIUM 38S,243
4800047840029,2023/07,ZONROX ORIGINAL 500ML,23
P15,2023/07,POWDER RETAIL ASST 15,60
SC7,2023/07,SHAMPOO/CONDITIONER 7 ASST RETAIL,21
10,2023/07,10,10
4800129110163,2023/07,ICED GEM,72
4800010075922,2023/07,PRESTO CREAMS PEANUT 10G,58.5
4800194153683,2023/07,BREAD PAN BUTTERED 24g LS,12
48041812,2023/07,MIGHTY GREEN FLIPTOP,126
4809011168459,2023/07,BOSTON PAMINTA PINO,43
4800220531355,2023/07,TANDUAY ICE ORIGINAL 330ML,36
4800220531362,2023/07,TANDUAY ICE RED ENERGY 330ML,36
4800092331909,2023/07,DINGDONG MIXED HOT 100G,19
4800449555514,2023/07,LALA FISH CRACKER 100G,28
43,2023/07,43,43
7,2023/07,7,7
8998666001702,2023/07,KOPIKO BLACK TP,57
K12,2023/07,KAPE/MILK/OTHER BEVERAGE,72
750515018501,2023/07,SKYFLAKES PLAIN 10s,63
4800092112898,2023/07,REBISCO FLAVOR BUNCH,56
4902430698085,2023/07,PANTENE SHM HFALL 12ML BY12,87
107,2023/07,107,107
4805885171007,2023/07,RENO LIVER SMALL,28.5
4800249006612,2023/07,SAN MARINO CORNED TUNA RED 150G,39.5
4806506318863,2023/07,SISTERS NET SIDE NIGHT 8,28
4800016603259,2023/07,POT CHIPS V-CUT CHEESE 25gx80,16
4800016641008,2023/07,CHIPPY CHILI &amp; CHEESE 30gx100,7.25
4800016622533,2023/07,POT CHIPS V-CUT BBQ 25gx80,16
4800194104869,2023/07,CRISPY PATATA 25g LS,6.25
4891208040181,2023/07,RINBEE CHEESE 26g XS LS,6.25
4800092555039,2023/07,TOSTAS CHEESE & BBQ 24G,6.5
4801668604038,2023/07,UFC SWEET CHILI 90G,15.5
4809013041385,2023/07,ALIBABA HOT 30G,6
4800194117326,2023/07,CHOCO FLAKES 26g LS,12.5
4800194104777,2023/07,POTATO FRIES CHEESE 21g LS,6.25
4800523220802,2023/07,MOBY CARAMEL 25G,13
B5,2023/07,ASST BREAD RETAIL 5,5
4800888600790,2023/07,KNORR SINIGANG ORIG 22G SOLD BY 12,168
8998666001702,2023/07,KOPIKO BLACK TP,114
48044295,2023/07,MARLBORO RED 20'S,155
4X10,2023/07,4X10 PLASTIC,13
25,2023/07,25,75
9,2023/07,9,27
7,2023/07,7,42
4806507620118,2023/07,MOSY MOSY,25
4806507621290,2023/07,YOOGA,24
4902430729925,2023/07,DOWNY MYSTIQUE 20ML BY 6,72
4800888189806,2023/07,SURF PWD CHERRY 75G BY6,78
4806501709161,2023/07,CALLA FLORAL BAR 370G,23
4806515161504,2023/07,KERATIN PLUS BY 12,84
4800047840029,2023/07,ZONROX ORIGINAL 500ML,23
4800361383493,2023/07,NESCAFE Creamy Latte single by 10,85
12,2023/07,12,12
4800361314053,2023/07,BEAR BRAND Junior 420g,190
8851717905407,2023/07,DELIGHT 400ML,100
4800220531362,2023/07,TANDUAY ICE RED ENERGY 330ML,36
4800220531355,2023/07,TANDUAY ICE ORIGINAL 330ML,36
43,2023/07,43,43
10,2023/07,10,20
4806502726822,2023/07,GARDENIA NEW BAKE 450G,54
48041812,2023/07,MIGHTY GREEN FLIPTOP,126
30,2023/07,30,30
4800361393669,2023/07,NESCAFE CLASSIC 185g,0
4800361393683,2023/07,NESCAFE CLASSIC  92g,82
12,2023/07,12,12
4806506311079,2023/07,SISTERS COMBO V&P,55
F17,2023/07,FABCON/ DISHWASHING ASST 17,34
P15,2023/07,POWDER RETAIL ASST 15,45
P7,2023/07,POWDER ASST RETAIL 7,14
4806501706108,2023/07,CHAMPION BAR BLUE 145G,10
4800047840043,2023/07,ZONROX ORIGINAL 100ML,9.5
TP9,2023/07,TOOTHPASTE RETAIL 9,27
BS18,2023/07,BODY SOAP ASST,40
K12,2023/07,KAPE/MILK/OTHER BEVERAGE,24
4800361393645,2023/07,NESCAFE CLASSIC 46g,41
10,2023/07,10,30
4804888019583,2023/07,BROWN SUGAR 450G,39
BROWN,2023/07,BROWN 225G,19
4902430583183,2023/07,ARIEL POWDER FLORAL BY6,172
4808888004174,2023/07,PALMOLIVE GREEN by 12,30.5
748485401515,2023/07,BIRCHTREE FORTIFIED MILK 700G,225
4806500802429,2023/07,MAGIC PANTS XL10,78
8851717904974,2023/07,DELIGHT by 5,53
748485400075,2023/07,PLUS KING APPLE 250ml,186
4800631001928,2023/07,BOY BAWANG ASST NUTS 85G,22
4800523220116,2023/07,RICHEE,6.5
M COKE,2023/07,COKE MISMO,190
O,2023/07,OIL RETAIL,23
J18,2023/07,JUICE ASST LITRO,60
K10,2023/07,KAPE/MILK/OTHER BEVERAGE,30
4806507831088,2023/07,SILKA  ORANGE 135G,45
748485401591,2023/07,BIRCHTREE FORTIFIED 150G,49.5
4804888019521,2023/07,WHITE SUGAR 450G,42
4800361393669,2023/07,NESCAFE CLASSIC 185g,159
4800361380737,2023/07,NESTLE COFFEE-MATE - Stand-up Pouch 400G,123
039000086639,2023/07,LIBBYS VIENNA SAUSAGE,56
7,2023/07,7,42
9,2023/07,9,27
4800575144590,2023/07,ALASKA POWDER 300G,102
4800016012266,2023/07,GT PREMIUM BP 25GX48,20
748485401591,2023/07,BIRCHTREE FORTIFIED 150G,49.5
4806500802214,2023/07,MAGIC PANTS M4,24.5
4800024583864,2023/07,MR MILK STRAW PACK,60
4800220531355,2023/07,TANDUAY ICE ORIGINAL 330ML,72
4800092110023,2023/07,HANSEL MOCHA,57
MPS8,2023/07,MDEW PESPI 7UP MRNDA 8OZ ASST,175
48044295,2023/07,MARLBORO RED 20'S,155
40329055,2023/07,CAMEL CIG,107
4807770270024,2023/07,LUCKY ME CHICKEN 55G,35
4800361379373,2023/07,BEAR BRAND Adult Plus 300g,149
8998666001726,2023/07,KOPIKO BLANCA TP,120
4807770270017,2023/07,LUCKY ME BEEF 55G,35
9557727929219,2023/07,DOREEN CONDENSADA 1KG,118
48044394,2023/07,MARLBORO CRAFTED ICE PACK,126
20,2023/07,20,20
4800361331289,2023/07,BEAR BRAND Sterilized 1L,204
4902430934800,2023/07,SAFEGUARD WHITE 130G,49
8934839125691,2023/07,CLOSE UPRED  TWIN 120G,129
4800888189806,2023/07,SURF PWD CHERRY 75G BY6,117
4800888240040,2023/07,CREAMSILK KERATIN REBONG ST BY 12,76
8996001410981,2023/07,KOPIKO LOW ACID HANGER,70
4800361419642,2023/07,MAGIC SARAP 16PCS,63
4X10,2023/07,4X10 PLASTIC,13
8,2023/07,8,24
48044295,2023/07,MARLBORO RED 20'S,155
30,2023/07,30,30
48044295,2023/07,MARLBORO RED 20'S,155
4800194107716,2023/07,OPUFF MANGO PACK,24.5
4800016079559,2023/07,HELLO COATED CHOCOLATE,51
8853002303110,2023/07,DUTCHMILL MIXEDFRUIT 90ML,92
4800092331114,2023/07,MILKEE POLVORON 5G,18
4800092112782,2023/07,COMBI TRIPLE CHOCO 30G,57.5
10,2023/07,10,10
B5,2023/07,ASST BREAD RETAIL 5,65
4804888589505,2023/07,HANY SP,35
40329055,2023/07,CAMEL CIG,107
48044301,2023/07,MARLBORO LIGHTS,155
222,2023/07,222,222
48044172,2023/07,Chester Field,107
4800365671480,2023/07,SNACKERS CHICHARON,82
4806532371931,2023/07,ALL MIGHTY PWD GREEN 1KL,37.5
4806501707181,2023/07,CALLA BAR BLUE,20
O,2023/07,OIL RETAIL,23
4800092550911,2023/07,FUDGEE BARR CHOCO,70.5
8934868151135,2023/07,SURF FABCON BF TRIPID 69ML BY 6,81
48044165,2023/07,CHESTERFIELD ORIGINAL RED,107
4801668100103,2023/07,DATU PUTI VINEGAR 350ML,18
4801668500262,2023/07,DATU PUTI SOY SAUCE 350ML,19.5
4800361399517,2023/07,KIMY Milky Stick 40x43g,23
8851717904974,2023/07,DELIGHT by 5,106
15,2023/07,15,15
4800092332296,2023/07,MILKEE CHOCO COATED POLVORON,75
4800016077531,2023/07,CREAM O COOKIES & CREAM 27G,67
4800010012019,2023/07,GT GRANULES 100G SUP 100GX24,76
4800575425026,2023/07,KREMTOP COFFEE CREAMER 170G,96
4804888019569,2023/07,WASHED SUGAR 900G,156
4800888191939,2023/07,SUNSILK PERFECT 13ML by12,70
4800888240064,2023/07,CREAMSILK KERATIN DAMAGE REPAIR BY 12,80
4902430333597,2023/07,HEAD AND SHOULDER MENTHOL BY 12,81
8998666002983,2023/07,KOPIKO CAFE MOCHA BY 10,115
4800092112317,2023/07,HANSEL CRACKERS,57
4800011179063,2023/07,SULFUR SOAP DR WONG 135G,104
4800016078880,2023/07,PRESTO NUTTY BITES,8.5
4800888146830,2023/07,SUNSILK SH STRONG & LONG 180ML,122
10,2023/07,10,10
7,2023/07,7,35
4806501707105,2023/07,CHAMPION BAR BLUE SPRACLEAN 390,21
4800047840296,2023/07,ZONROX LEMON 100ML,10
4809010657152,2023/07,MY EVERYDAY MEAL BOX 10PCS,53
4800194177085,2023/07,OISHI PLAIN 90G,23
4806517040395,2023/07,KNICK KNACKS MILK,8
4800361339568,2023/07,NESCAFE CLASSIC STICK BY DOZEN,29
4806506704895,2023/07,MINI CHOCOLATE H&Y,22
4804888019545,2023/07,WASHED SUGAR 225G,19.5
4800888212900,2023/07,DOVE BLUE SH 12 ML BY12,32
4809012004329,2023/07,ESPERMA BRINSON NO 3,32
4806020497563,2023/07,SPEED BLUE 160G,10
BS18,2023/07,BODY SOAP ASST,20
J18,2023/07,JUICE ASST LITRO,20
15,2023/07,15,15
8996001350584,2023/07,CAL CHEESE 48G,44
8993175539241,2023/07,RICHOCO 50g,55
4800361348706,2023/07,NESTOGEN 3 340G,188
4806500807325,2023/07,MAGIC DRI CLOTH L10,75
10,2023/07,10,40
125,2023/07,125,125
8850006493014,2023/07,PALMOLIVE SH INTENSIVE BY12,66
4806515161511,2023/07,KERATIN PLUS GOLD SOLD BY 12,84
10,2023/07,10,10
4800047840296,2023/07,ZONROX LEMON 100ML,10
4800047841729,2023/07,ZONROX COLORSAFE 225ML,24.5
8998866606851,2023/07,WINGS PWD FRESH 70G BY6,36
4902430583169,2023/07,ARIEL PWD SFRESH 76G BY6,86
4806515161511,2023/07,KERATIN PLUS GOLD SOLD BY 12,42
107,2023/07,107,107
4800016561269,2023/07,NISSIN RAMEN SPICY BEEF 59GX72,14
4800249008517,2023/07,SAN MARINO RED CORNED TUNA 85G,30.5
4800249008531,2023/07,SAN MARINO CHILI CORNED TUNA 85G,30.5
